,1.A.1.a.1,1.A.1.a.2,1.A.1.a.3,1.A.1.a.4,1.A.1.b.1,1.A.1.b.2,1.A.1.b.3,1.A.1.b.4,1.A.1.b.5,1.A.1.b.6,1.A.1.b.7,1.A.1.c.1,1.A.1.c.2,1.A.1.d.1,1.A.1.e.1,1.A.1.e.2,1.A.1.e.3,1.A.1.f.1,1.A.1.f.2,1.A.1.g.1,1.A.1.g.2,1.A.2.a.1,1.A.2.a.2,1.A.2.a.3,1.A.2.b.1,1.A.2.b.2,1.A.2.b.3,1.A.2.b.4,1.A.2.c.1,1.A.2.c.2,1.A.2.c.3,1.A.3.a.1,1.A.3.a.2,1.A.3.a.3,1.A.3.a.4,1.A.3.b.1,1.A.3.c.1,1.A.3.c.2,1.A.3.c.3,1.A.3.c.4,1.A.4.a.1,1.A.4.a.2,1.A.4.a.3,1.A.4.a.4,1.A.4.a.5,1.A.4.a.6,1.A.4.a.7,1.A.4.b.1,1.A.4.b.2,1.A.4.b.3,1.A.4.b.4,1.A.4.b.5,2.A.1.a,2.A.1.b,2.A.1.c,2.A.1.d,2.A.1.e,2.A.1.f,2.A.2.a,2.A.2.b,2.A.2.c,2.A.2.d,2.B.1.a,2.B.1.b,2.B.1.c,2.B.1.d,2.B.1.e,2.B.1.f,2.B.2.i,2.B.3.a,2.B.3.b,2.B.3.c,2.B.3.d,2.B.3.e,2.B.3.g,2.B.3.h,2.B.3.j,2.B.3.k,2.B.3.l,2.B.3.m,2.B.4.e,2.B.4.g,2.B.4.h,2.B.5.a,2.B.5.b,2.B.5.c,2.B.5.d,2.C.1.a,2.C.1.b,2.C.1.c,2.C.1.d,2.C.1.e,2.C.1.f,2.C.10,2.C.2.a,2.C.2.b,2.C.3.a,2.C.3.b,2.C.3.c,2.C.3.d,2.C.3.e,2.C.4.a,2.C.4.b,2.C.4.c,2.C.4.d,2.C.4.e,2.C.4.f,2.C.4.g,2.C.5.a,2.C.5.b,2.C.6,2.C.7.a,2.C.7.b,2.C.7.c,2.C.7.d,2.C.7.e,2.C.8.a,2.C.8.b,2.C.9.a,2.C.9.b,4.A.1.a.1,4.A.1.a.2,4.A.1.b.1,4.A.1.b.2,4.A.1.b.3,4.A.2.a.1,4.A.2.a.2,4.A.2.a.3,4.A.2.a.4,4.A.2.b.1,4.A.2.b.2,4.A.2.b.3,4.A.2.b.4,4.A.2.b.5,4.A.2.b.6,4.A.3.a.1,4.A.3.a.2,4.A.3.a.3,4.A.3.a.4,4.A.3.b.1,4.A.3.b.2,4.A.3.b.4,4.A.3.b.5,4.A.3.b.6,4.A.4.a.1,4.A.4.a.2,4.A.4.a.3,4.A.4.a.4,4.A.4.a.5,4.A.4.a.6,4.A.4.a.7,4.A.4.a.8,4.A.4.b.1,4.A.4.b.2,4.A.4.b.3,4.A.4.b.4,4.A.4.b.5,4.A.4.b.6,4.A.4.c.1,4.A.4.c.2,4.A.4.c.3
1.A.1.a.1,0,1.1287216185175368,1.5191326530612246,1.1679808286951143,0.8572428971588637,0.9092373791621915,1.1781591424448568,1.2103357472021066,1.1787093215664646,1.117779315115877,0.9602431136388985,0.564625850340136,0.6122448979591835,0.8992413719414465,1.0153061224489797,0.7678123881131402,-0.17065591668766256,-0.498133883903756,-0.41858614790945614,0.16136285022483565,-0.0009593581022150355,-0.18219461697722572,-0.20819738553728695,-0.15867944621938235,-0.28871548619447784,-0.1738496640892382,-0.2647743136342485,-0.41039005530269657,-0.33730924802353357,-0.21067176870748305,-0.1955362391870329,-0.15619296499087443,-0.08096789204281063,-0.16929547844374337,-0.14080992898726885,-0.13748215335516922,-0.1712759870303261,-0.3329956095913542,-0.13717780690257753,-0.14046985253728816,0.9429618001046574,-0.08721503868723057,-0.21906887755102045,-0.574546485260771,-0.5654942828195108,-0.3919757684095535,-0.5727663450317366,-0.15145005370569276,-0.17320774463631605,-0.5114409400123685,0.7099567099567101,1.1246638190159786,1.0395869191049911,1.2425962866349547,1.1812725090036014,1.231638418079096,0.34353741496598644,0.32809445617327393,1.2840136054421767,1.1850938177468793,1.0943377350940375,1.1808143547273984,0.7426079342628142,0.40854728988369526,1.0391277078207173,0.8862909402171466,1.080967725436039,0.5304643596569063,0.9128329297820825,0.32513279284316443,0.14200680272108834,-0.7087899199088502,-0.6445668214375697,0.5063904349618635,-0.5132845591066615,-0.39979428197395805,-0.6161321671525752,-0.6194271700096348,-0.6371882086167799,-0.5258103241296519,0.9135229849515565,0.5806322529011605,0.5459882583170252,1.0756446291091293,0.34353741496598644,0.17559523809523814,0.6474327826368642,0.528427884915434,0.7052590266875984,0.47432424297152487,0.4524728810443097,0.43865510806092356,0.5962820771873107,-0.33889428787387965,-0.47953055095912234,-0.016495487083722393,0.679421768707483,-0.4028722600151171,-0.3614871691250757,-0.47823789710058784,-0.6825396825396826,0.4723697698257383,-0.5879818594104309,-0.16750135637076913,0.16997038049669633,0.3312113836360231,0.7575835365592782,0.5354713313896986,0.09099278809268085,0.23341139734582383,0.487758945386064,1.1549808042028697,0.20316783429789842,0.7765783999550233,0.9850462707605565,0.5007598784194529,-0.05312601230968572,0.5863453815261044,0.5781233128171905,1.0072125235636422,0.8202764976958525,-0.11579161579161579,0.4723697698257383,-0.4068664254999659,-0.2990239574090505,0.16675617615467253,0.5977201691487408,0.34353741496598644,0.424963924963925,0.5674603174603174,0.7604973023692234,0.7030755964357576,0.5806322529011605,0.6384602621536419,1.1231208532795836,-0.1592587955427569,-0.15667189952904248,-0.2817567278483719,-0.3784346478805045,0.6652294720705185,-0.5721218423675203,-0.41704139282831776,-0.601914840010078,0.46567717996289426,0.5471036899608328,0.8258328972614688,0.8602825745682892,0.8056005470971459,0.17802918268756796,0.34353741496598644,0.5662628687838773,0.19869509141946762,0.5751817968566737,0.5235991303737988,0.8460819442280729,0.3234846177276882,0.7316704459561605,0.637436224489796,0.7913832199546487,0.472723704866562,0.42579480771900613
1.A.1.a.2,1.1287216185175368,0,1.5248579545454541,3.138872491145218,2.9228418640183347,2.9149008885850987,1.6037977174340807,3.550691244239631,3.3673218673218663,1.5214615892581995,1.4387907174792423,2.506493506493506,2.590909090909091,0.7457673216835516,1.8855519480519476,2.104921394395078,-0.4933461600128267,-0.8003941583708121,-0.43001443001442996,-0.3696346026854501,-0.440975690975691,-0.6973057997902719,-0.7587835362130033,-0.6886021326915897,-0.8155929038281979,-0.7610308945712673,-0.76606455433817,-0.8339250677380174,-0.8093629343629344,-0.6312905844155845,-0.7466730800064134,-0.6715631929046564,-0.53212910867634,-0.7734442213937482,-0.710540243455604,-0.6833413500080168,-0.728324634866691,-0.7635166252187529,-0.670558798999166,-0.6973057997902719,0.7757242757242757,-0.5888272033310201,-0.7114448051948052,-0.7862554112554112,-0.7598784194528876,-0.8502227699307991,-0.7638971906754334,-0.6823609826705802,-0.636963036963037,-0.675581335660387,0.3008761573354872,0.7894895801872548,3.635424816147708,1.699931647300068,3.345301757066463,1.9996698217037197,2.4911616161616155,1.7123451261382292,3.296266233766233,2.7205651491365774,1.3763368983957216,1.1932053453792584,0.4475376109039475,-0.00712191034771692,1.1829234595192037,0.9024683925346177,1.3913680304657747,0.20440429136081306,3.5212414703940125,2.443337484433374,1.693181818181818,-0.5956752606998912,-0.26716141001855287,2.8862652499016135,-0.6709139916687087,-0.8060873834069711,-0.689098780007871,-0.6697508500083608,-0.6753246753246753,-0.6766888573611263,3.4303423848878385,2.998281130634071,2.7946984522326983,0.9045026829457965,1.4602438377948581,0.9237012987012985,0.771026592455164,1.4943405218634571,1.2032134532134529,1.3606482013561658,0.4557739557739555,0.3846109642569817,1.8442844284428443,-0.5725108225108225,-0.7227097227097228,-0.5138358373652492,2.847402597402597,0.47246272246272225,0.4221422142214222,-0.3774429454041105,-0.7619047619047619,2.23252090375378,-0.11082251082251093,-0.4807186678352323,0.12906232523457373,0.2942332896461335,0.7744833782569629,1.8702844774273344,-0.09359437554926298,0.17734724292101345,0.7389390270746203,2.606146328918606,-0.10035859662725333,0.7382204572287214,1.2183222183222182,0.473473335175463,-0.3485879200164915,2.2757002034110463,2.7456194599051744,2.893756845564074,2.530233207652562,-0.21078921078921087,0.6865326454367546,-0.7769621682665161,0.8400621118012424,1.227443609022556,2.9513864513864507,1.7322134387351777,2.8862652499016135,3.1893939393939386,3.245409762651142,3.046094750320103,2.847402597402597,2.5658853341780166,3.306557639890973,-0.7010198390566489,-0.7000999000999002,-0.7580249938740504,-0.8174423441327356,2.9738430583501003,-0.08511870295309798,-0.826106097292538,-0.514456736678959,1.7981109799291617,2.9639905548996452,2.485680985680985,2.748751248751248,0.51996151996152,-0.12643515904385472,0.5895372233400402,0.5910827140773665,-0.1418432868246995,1.0342588446036722,1.3798366581871733,1.1146029542976108,0.7992828067454933,1.241943241943242,2.927556818181818,2.059922533606744,1.6635864135864131,1.5649350649350646
1.A.1.a.3,1.5191326530612246,1.5248579545454541,0,1.5248579545454546,1.314453125,1.355057565789474,1.4079663825757573,1.6877520161290325,1.6272170608108105,1.3275291313559325,1.2765112704918034,0.8749999999999998,0.9287109375,0.9226521596858637,1.2042410714285712,1.1520353618421053,-0.19994212962962965,-0.6157587548638133,-0.4947002923976608,0.08530852754237306,-0.07026241987179493,-0.26205842391304335,-0.30348746081504696,-0.25069888178913735,-0.3949142156862745,-0.24289111024844712,-0.37678135179153105,-0.5448797212230216,-0.43702491554054046,-0.3056640625,-0.27613811728395066,-0.228515625,-0.16569116449511412,-0.2504189668769715,-0.21642339341692773,-0.2094666280864198,-0.24053251557632394,-0.3871897163120568,-0.20728211009174302,-0.21414013975155277,1.065204326923077,-0.11662094465648853,-0.3153076171875001,-0.6656901041666667,-0.6717087765957447,-0.515710538321168,-0.6901150627615062,-0.24523510061919507,-0.24038461538461542,-0.5974864130434783,0.6832386363636362,1.1529796511627906,1.4166980421686746,1.5522791353383458,1.5776654411764701,1.6152012711864412,0.6715494791666667,0.5252334770114941,1.623046875,1.6111778846153846,1.246380974264706,1.3927196557971016,0.7110148514851486,0.393649193548387,1.210494237588652,1.0436672185430464,1.2042410714285716,0.5161345108695652,1.301377118644068,0.6063784246575341,0.388671875,-0.741571736453202,-0.6571180555555556,0.8702651515151514,-0.6390035377358491,-0.5227931701030928,-0.66602408008658,-0.695379560085837,-0.6875,-0.6239824054621849,1.2910748106060606,0.9514016544117647,0.9022902397260271,1.2174401197604792,0.637436224489796,0.35009765625,0.6531808035714284,0.7269925458715594,0.8594751602564101,0.6112417035398228,0.54296875,0.474695796460177,0.8026763613861385,-0.37546502976190477,-0.5690807995495495,-0.07220179738562094,0.9672851562499998,-0.31423611111111116,-0.26670792079207917,-0.47569023058252424,-0.765625,0.6909246575342465,-0.56796875,-0.2521807898773005,0.13692434210526327,0.3589449541284402,0.8049823113207548,0.8368675595238095,0.05571546052631571,0.23943391393442637,0.5342514124293782,1.505414603960396,0.16298390858208966,1.0147856404958677,1.2240990990990994,0.5101396276595744,-0.10850694444444453,0.8589984939759037,0.9103422619047621,1.4166980421686746,1.1236559139784945,-0.14279513888888895,0.4584225171232874,-0.535561245819398,-0.1278872282608695,0.421155427631579,0.8765836148648649,0.4423403532608696,0.7767518939393938,0.9544270833333333,1.1814385775862069,1.0428036971830985,0.9514016544117647,0.9945693597560974,1.476369598765432,-0.22378259202453987,-0.23088942307692306,-0.3692266116352202,-0.4948287366548043,0.95587588028169,-0.547919984076433,-0.5292637711864407,-0.6698173868312757,0.558554292929293,0.9170217803030303,1.0572916666666665,1.1759815705128203,0.8287037037037037,0.12927423007246364,0.4560409330985915,0.6667362967914436,0.18160432156133832,0.6759832974137929,0.6225032216494846,0.9080987595419847,0.40479244402985093,0.8744212962962963,1.025146484375,1.0302220394736845,0.6616586538461537,0.7319036989795917
1.A.1.a.4,1.1679808286951143,3.138872491145218,1.5248579545454546,0,2.8285427807486636,2.7208433014354063,1.618371212121212,3.1990469208211145,3.003378378378378,1.4345146379044689,1.3546944858420273,2.0681818181818183,2.0859375,0.7625535459305095,1.6450892857142856,1.5986842105263155,-0.5197343808454918,-0.8253448885744605,-0.527511961722488,-0.33431240369799675,-0.3669871794871794,-0.6375635234330886,-0.6904388714733543,-0.6414827185593959,-0.7799688057040998,-0.6515033879164314,-0.6783387622149837,-0.8385382603008502,-0.7422066953316953,-0.6212713068181818,-0.639800785634119,-0.5894539911308203,-0.4444033165531537,-0.674326068253513,-0.6200840695354801,-0.5843855218855218,-0.6504177286887567,-0.7294084461637653,-0.5744717820405894,-0.6096837944664031,0.6918706293706294,-0.5545628036086051,-0.6493252840909091,-0.7942708333333333,-0.7898936170212766,-0.8034173855341739,-0.8309718524153671,-0.5830987897551365,-0.558041958041958,-0.7161336687028386,0.3315571987820791,0.7745771670190278,3.1100766703176337,1.699931647300068,3.1717914438502675,2.0811825885978434,1.9924242424242422,1.8376436781609193,2.9836647727272725,2.7980769230769234,1.4093415775401072,1.3418972332015815,0.5110261026102612,0.06786107038123168,1.228401031592521,0.9619205298013245,1.4636876281613125,0.2685276679841895,3.032164869029276,2.074408468244085,1.5248579545454546,-0.62410434393193,-0.3350168350168349,2.400482093663912,-0.6781732418524872,-0.8149015932521088,-0.689098780007871,-0.6917674600078033,-0.678030303030303,-0.6605233002291826,2.944559228650138,2.498495989304813,2.3818493150684925,0.9620985302123028,1.4275278293135436,0.893643465909091,0.8168290043290043,1.347268557130942,1.157998251748252,1.1052896218825419,0.36478808353808345,0.41014682220434406,1.7109585958595859,-0.5546987734487734,-0.6764946764946764,-0.4132501485442661,2.366477272727273,0.3715277777777777,0.3777002700270029,-0.3681045895851721,-0.7159090909090908,1.8899439601494392,-0.07234848484848488,-0.4079406023424428,0.18122009569377973,0.31776480400333607,0.8914379645511721,1.5649350649350646,-0.055023923444976086,0.2141393442622952,0.7751669234720082,2.466471647164717,-0.011830054274084123,0.7806160781367393,1.3454135954135955,0.5280464216634431,-0.2732683982683983,1.9743975903614452,2.4911616161616164,2.569277108433735,2.2337487781036165,-0.13680069930069927,0.6294364881693646,-0.7447932502280328,0.5612648221343874,1.1261961722488039,2.5181203931203933,1.2931077075098814,2.400482093663912,2.366477272727273,2.79212382445141,2.5403329065300904,2.498495989304813,2.2296286031042127,2.60199214365881,-0.6144729503625208,-0.6132867132867132,-0.6894654088050314,-0.8083144613393723,2.4771126760563384,-0.1137087434858135,-0.8021956856702619,-0.5012626262626261,1.584366391184573,2.5365013774104685,1.9924242424242427,2.2226107226107232,0.5199615199615202,-0.10552536231884047,0.5172855313700386,0.6802382109868739,-0.09893545116593438,1.0121473354231973,1.3137300843486415,1.2271859819569744,0.8088534599728632,1.2276936026936025,2.576882102272727,1.9136762360446573,1.589597902097902,1.4275278293135436
1.A.1.b.1,0.8572428971588637,2.9228418640183347,1.314453125,2.8285427807486636,0,4.120936532507739,1.376336898395722,3.9656072106261853,3.3173688394276635,1.3629112662013956,1.3330520732883318,3.0441176470588234,2.993566176470588,0.7943486295041573,1.696953781512605,1.9808436532507736,-0.6892398934882595,-0.8869878690775921,-0.21869625042999652,-0.5815677966101696,-0.6276395173453997,-0.7835221044939715,-0.8179052185137378,-0.7772975004698365,-0.8861014994232987,-0.8015619291194739,-0.8864725043111708,-0.8746297079983072,-0.9215023847376789,-0.8184742647058824,-0.8565722585330429,-0.7697722381635581,-0.6594175129335121,-0.8534050844312489,-0.7814862622164853,-0.7669299201161947,-0.8009437419827744,-0.7528160200250313,-0.7513041914013312,-0.7835221044939715,0.3404977375565612,-0.7561180960933992,-0.8003216911764706,-0.8789828431372549,-0.8764080100125157,-0.9151996565049377,-0.8784764952005907,-0.7841923146967766,-0.7676470588235295,-0.8622413392234365,0.11173656065296922,0.6210670314637483,2.9891920623671155,1.2711189739053514,2.758650519031141,1.7075024925224325,2.9532271241830066,2.2048681541582145,2.7031249999999996,2.829993535875889,1.4772923875432524,1.1467391304347827,0.3228013977868376,-0.01624762808349156,1.3070504797663745,1.0388585897935334,1.5331711632021228,0.08599744245524299,4.3165503489531405,3.2173650282030613,2.4126838235294117,-0.42770211532889013,-0.07796451914098967,3.664661319073084,-0.693118756936737,-0.8602688498079645,-0.6730965113318055,-0.5263191113355213,-0.5833333333333333,-0.5606772120612951,3.752673796791444,3.954584775086505,3.694802578565672,0.7391687213807681,2.2600540216086435,1.4505974264705883,0.9362745098039218,1.8244738262277385,1.0107466063348416,1.5702758979698075,0.8054451510333864,0.20802967204580947,2.220733838089692,-0.6311858076563959,-0.5813460519342872,-0.544405997693195,3.1387867647058822,0.8824891067538125,0.8979324403028541,-0.23864934323243858,-0.6323529411764706,3.058219178082191,0.1617647058823528,-0.5010826416456153,0.028356318603996344,0.19906907717215305,0.7170736219015907,2.319327731092437,-0.19200574966828843,0.0474927675988428,0.8050016616816216,2.335760046592895,-0.19803555750658464,1.016285853184249,1.30259671436142,0.29771589486858563,-0.5021008403361344,2.2193479801559177,2.9647525676937443,3.0591778880226794,2.372865275142315,-0.40422322775263964,0.6312449637389199,-0.8251524690143616,1.273017902813299,1.4458204334365323,2.8463831478537363,1.273017902813299,3.4006238859180042,3.4534313725490193,4.3080628803245435,3.3361640430820216,3.6983131487889267,2.96700143472023,2.729121278140886,-0.7683597979068928,-0.7676470588235295,-0.7625323714391417,-0.9173121205777685,3.3361640430820216,0.03596852753840385,-0.7833998005982055,-0.45019365770999753,1.1709744503862147,3.576648841354724,2.2023001508295623,2.7980769230769225,0.35231870525988174,-0.3475596760443307,1.045360397680199,0.5842245989304813,-0.2657992565055761,1.453727180527383,1.9942389326864771,1.3057925460260442,1.2975197541703247,1.5386710239651418,4.173483455882352,1.8025025799793601,2.239536199095023,2.0229591836734695
1.A.1.b.2,0.9092373791621915,2.9149008885850987,1.355057565789474,2.7208433014354063,4.120936532507739,0,1.36244019138756,3.5267402376910013,3.143847795163584,1.3344112399643175,1.3004745470232963,2.7499999999999996,2.703125,0.8231606503168913,1.5522791353383458,1.8038434903047094,-0.6150097465886939,-0.8584374360024575,-0.24015081563558005,-0.51549955396967,-0.5335695006747638,-0.7094638770840144,-0.7556096353737007,-0.7343198251219103,-0.8471362229102167,-0.7094638770840144,-0.7968455340305161,-0.8504354411207876,-0.8595305832147937,-0.7401315789473684,-0.7593810916179338,-0.6830872913992297,-0.6106206068918225,-0.7540677403287398,-0.6904388714733543,-0.6791747888239117,-0.7247499590096738,-0.6866834639790966,-0.6662240463544181,-0.6933229813664596,0.3593117408906883,-0.6230916030534351,-0.723889802631579,-0.8484100877192983,-0.8451847704367301,-0.8861890126776796,-0.8695221316890552,-0.6942724458204335,-0.680161943319838,-0.815113376326191,0.16878619994963473,0.7223837209302326,2.8823715916296764,1.3055995251286108,2.729876160990712,1.774866190900981,2.6814692982456143,1.986993345432547,2.5082236842105265,2.7695199537304798,1.5604682662538694,1.1844012204424108,0.3636659718603439,0.005942275042444711,1.2116461366181412,0.9275008713837576,1.5791452314998025,0.12986270022883306,3.933095450490634,2.844628695025234,2.053453947368421,-0.46234119782214156,-0.1200222779170147,3.173644338118022,-0.6665839126117179,-0.8392566467715681,-0.6850079744816586,-0.5538739552744523,-0.6052631578947368,-0.5414086687306501,3.4098883572567784,3.509481424148606,3.343006488824801,0.8050740624015131,2.0759935553168636,1.3956620065789473,0.9180764411027569,1.5271607918879764,0.9323549257759784,1.2997205402887748,0.685633001422475,0.24184909175593838,1.9846274101094323,-0.6287593984962405,-0.6020033191085823,-0.507438940488476,2.8330592105263155,0.6843323586744638,0.6981500781657115,-0.29356157383750636,-0.6491228070175439,2.6310382119682765,0.07412280701754392,-0.45794317081046165,0.06931503399647432,0.1920569773056493,0.7324561403508771,2.031798245614035,-0.12074594380688564,0.0650345125107854,0.8499107939339874,2.241922876498176,-0.12730754124116261,1.1047194432361893,1.3411569464201043,0.32698768197088457,-0.43901420217209697,1.8804692454026632,2.629908103592314,2.9449904882688647,2.1295981890209394,-0.37809266756635185,0.5307317952415282,-0.8087924661151206,1.0337528604118993,1.2567520775623269,2.5117354196301567,1.090245995423341,3.0161483253588512,3.0712719298245608,3.8389292196007263,2.9529280948851,3.4330495356037147,2.7395699614890887,2.7215724496426246,-0.6970858895705521,-0.680161943319838,-0.7221532605097649,-0.8890241618280577,2.9529280948851,-0.006872276231981278,-0.7533452274754684,-0.5080680095299979,1.1524455077086655,3.173644338118022,1.9318488529014841,2.3982793522267203,0.40246449456975775,-0.2844202898550724,0.9032616753150484,0.5286377708978327,-0.24647818430835444,1.285049909255898,1.893380358111774,1.3011249497790276,1.1720345640219954,1.5409356725146202,3.62890625,1.644275161588181,2.048456477732793,1.8638560687432868
1.A.1.b.3,1.1781591424448568,1.6037977174340807,1.4079663825757573,1.618371212121212,1.376336898395722,1.36244019138756,0,1.8476295210166174,1.8306715806715808,1.180919363122753,1.1339418777943369,0.893939393939394,0.9824810606060606,0.8017214025067425,1.4046266233766231,1.2443181818181817,-0.26112981668537216,-0.6506897771489211,-0.4400141768562821,-0.010978428351309688,-0.1272095959595959,-0.2937135328439676,-0.31521326113802595,-0.27340497628037563,-0.4132501485442662,-0.2937135328439676,-0.3371829039581483,-0.5586712448223239,-0.4035370597870598,-0.3173532196969696,-0.2980733258511037,-0.24277069475240198,-0.13248938900404705,-0.28257336774686925,-0.25892941958772675,-0.25189393939393934,-0.2821910695742471,-0.4906511927788524,-0.24960615327587798,-0.25654056088838695,0.8184731934731935,-0.21191880638445526,-0.3173532196969696,-0.6508838383838385,-0.6434558349451966,-0.5085434638354347,-0.6869849118803093,-0.2588422928980205,-0.2726107226107226,-0.5623727392502096,0.5892779469334493,0.9311575052854122,1.559784592917123,1.3399407609933927,1.7107843137254903,1.3330765279917824,0.8287037037037035,0.994949494949495,1.7305871212121215,1.6307026307026304,1.2443181818181817,1.341897233201581,0.6443519351935196,0.2910862658846529,0.9312808940468513,0.7439293598233996,1.2049441786283888,0.4441699604743081,1.4345146379044684,0.8446450809464505,0.5336174242424243,-0.6314748469920883,-0.5883437550104217,1.040289256198347,-0.5031446540880503,-0.48583775903363535,-0.5854650400104946,-0.6018663025100794,-0.6085858585858586,-0.5096447669977082,1.4936868686868685,1.1563057040998217,1.0905977584059774,0.9889765922700053,0.5267470624613484,0.35594223484848486,0.6030844155844157,0.509938837920489,0.8223096348096348,0.3770447841244302,0.1322686322686324,0.3902855993563956,0.8369336933693372,-0.4418891293891294,-0.5551801801801802,-0.12965438700732823,1.0572916666666665,-0.19647867564534227,-0.20004500450044993,-0.5496837305089732,-0.7222222222222222,0.8036529680365294,-0.4613636363636364,-0.18304982338724662,0.3458750181238217,0.42757853767028076,0.9573089384410143,0.7099567099567101,0.10247208931419438,0.34904371584699456,0.6230097586029788,1.3702370237023707,0.08307892356399815,0.5333082895066363,1.075825825825826,0.6872179239200515,-0.14502164502164505,0.9468784227820373,1.1374458874458875,1.2353048557867834,1.0593027044639944,-0.002525252525252597,0.5781963470319633,-0.5296189317928449,-0.024209486166007932,0.33871610845295064,1.1027846027846029,0.5287384716732542,0.9949494949494948,1.1445707070707067,1.2185214211076278,1.1494878361075545,1.0682932263814617,0.8976348854397638,1.5491021324354657,-0.2840211935303959,-0.2726107226107226,-0.39775109586430335,-0.5314353499406881,1.1494878361075545,-0.5044392974329279,-0.5536723163841808,-0.6798229205636612,0.843816957453321,1.1309687786960514,1.0716783216783217,0.9949494949494953,0.6624579124579122,0.10589591567852441,0.13796414852752892,0.5842245989304811,0.10130111524163565,0.47041536050156707,0.7892845985629491,0.9644922507517928,0.36222297602894615,0.9062850729517395,1.2443181818181817,1.0211988304093569,0.8127185314685312,0.5878169449598023
1.A.1.b.4,1.2103357472021066,3.550691244239631,1.6877520161290325,3.1990469208211145,3.9656072106261853,3.5267402376910013,1.8476295210166174,0,4.16564952048823,1.807545106615637,1.715494447382338,2.7096774193548385,2.742943548387097,0.834571862861003,2.1286002304147464,2.5207979626485564,-0.6067303863002788,-0.8512614534956696,-0.4038860592341068,-0.40609622744669227,-0.5711848635235732,-0.7823582448407134,-0.8202548285974315,-0.715036586622694,-0.875079063883618,-0.742787016629934,-0.7924766207838605,-0.8624970990949177,-0.8278116826503923,-0.8208165322580645,-0.7640382317801673,-0.7086447678992919,-0.5642009036461071,-0.7789254095858349,-0.7403680857518455,-0.7247112704101952,-0.7618329816098884,-0.7966712422786548,-0.727236855085331,-0.742787016629934,0.7642679900744418,-0.6595666092095542,-0.7809979838709677,-0.8672715053763441,-0.8373369938229238,-0.8604897574758653,-0.8400593872317452,-0.7435833416558474,-0.7255583126550869,-0.8237281652428917,0.24980706899212812,0.8149849962490623,3.452001554605519,1.6825127334465195,3.422201138519924,1.969518862766539,2.7163978494623655,2.222098628105302,3.459677419354839,3.2006380716058134,1.623339658444023,1.492987377279103,0.5138933248163526,0.053264828303850154,1.3495767558911003,1.0252082888271734,1.6825127334465195,0.21879382889200572,4.399125205030071,2.927308882015024,2.185483870967742,-0.5920069918957571,-0.2584058713090971,3.440371456500489,-0.7595861229458308,-0.824853120496619,-0.7242005306521435,-0.7265679080714385,-0.7043010752688172,-0.6787747357007319,4.019550342130987,3.6845351043643264,3.450950066283694,0.9456248792737105,1.730414746543779,1.0407006048387095,0.8581989247311828,1.6302160402485941,1.0828163771712158,1.4243505566657149,0.5066477768090671,0.324935769340565,2.0277866496327053,-0.6207757296466974,-0.7130194710839872,-0.5627767235926628,2.8225806451612905,0.6517323775388293,0.5769722133503676,-0.443313498277482,-0.8118279569892473,2.752761820592134,-0.06559139784946244,-0.5114288541460519,0.09739157277357591,0.31510802012429706,0.8431730574152971,2.1096390168970816,-0.1856657773465924,0.148863035430989,0.8357025697102243,2.5954966464388374,-0.19174289841116987,0.8428419088243133,1.46803254867771,0.4910775566231984,-0.4943676395289298,2.223863194714341,2.7416794674859193,2.83793237465993,2.425251474158862,-0.2376619795974635,0.789107379584622,-0.9360772467364333,1.0774894810659186,1.3471986417657047,2.7881429816913683,1.4929873772791025,3.150782013685239,3.565860215053763,3.833147942157953,3.217401181281236,3.30977229601518,2.729346970889064,3.090003982477101,-0.7654858499901049,-0.7451612903225806,-0.8397240819638871,-0.8639651015956836,3.307133121308496,-0.10725292788165197,-0.8920174958993986,-0.5805124120536307,1.702834799608993,3.536901270772238,2.7572373862696438,3.002274607113316,0.5843147294760198,-0.2151706404862085,0.7497728305315767,0.6353286182508193,-0.21843146660271018,1.2518075639599555,1.8242434319920182,1.2857670524501352,0.996870486278286,1.3124253285543608,3.678679435483871,1.8501697792869267,1.8791873449131513,1.6003949967083608
